filename,data_type,category,attack_name,attack_target,doc_count,start,end,start_timestamp,end_timestamp
attack_recon_host-disc-tcp-syn-ping_edge1,attack,recon,host-disc-tcp-syn-ping,edge1,272196,2025-01-15T19:38:11.629Z,2025-01-15T19:39:13.543Z,1736969891629.0,1736969953543.0
attack_recon_host-disc-tcp-ack-ping_edge1,attack,recon,host-disc-tcp-ack-ping,edge1,272059,2025-01-15T20:25:05.688Z,2025-01-15T20:26:07.587Z,1736972705688.0,1736972767587.0
attack_recon_host-disc-tcp-ack-ping_mqtt-broker,attack,recon,host-disc-tcp-ack-ping,mqtt-broker,271441,2025-01-15T20:23:37.897Z,2025-01-15T20:24:39.751Z,1736972617897.0,1736972679751.0
attack_recon_host-disc-tcp-syn-ping_mqtt-broker,attack,recon,host-disc-tcp-syn-ping,mqtt-broker,269469,2025-01-15T19:36:25.988Z,2025-01-15T19:37:27.874Z,1736969785988.0,1736969847874.0
attack_ddos_http-flood-port-80_geeni-camera,attack,ddos,http-flood-port-80,geeni-camera,263825,2025-01-24T14:00:04.189Z,2025-01-24T14:01:06.055Z,1737727204189.0,1737727266055.0
attack_recon_host-disc-udp-ping_ap,attack,recon,host-disc-udp-ping,ap,259969,2025-01-15T21:20:31.045Z,2025-01-15T21:21:32.766Z,1736976031045.0,1736976092766.0
attack_recon_host-disc-arp-ping_ap,attack,recon,host-disc-arp-ping,ap,258499,2025-01-16T14:01:52.107Z,2025-01-16T14:02:53.974Z,1737036112107.0,1737036173974.0
attack_recon_port-scan_ap,attack,recon,port-scan,ap,258239,2025-01-15T13:45:22.234Z,2025-01-15T13:46:24.038Z,1736948722234.0,1736948784038.0
attack_recon_host-disc-tcp-syn-stealth_ap,attack,recon,host-disc-tcp-syn-stealth,ap,255855,2025-01-16T14:49:33.518Z,2025-01-16T14:50:35.314Z,1737038973518.0,1737039035314.0
attack_recon_host-disc-tcp-syn-ping_ap,attack,recon,host-disc-tcp-syn-ping,ap,255677,2025-01-15T19:41:31.706Z,2025-01-15T19:42:33.344Z,1736970091706.0,1736970153344.0
attack_recon_host-disc-tcp-ack-ping_ap,attack,recon,host-disc-tcp-ack-ping,ap,255606,2025-01-15T20:26:27.640Z,2025-01-15T20:27:29.540Z,1736972787640.0,1736972849540.0
attack_recon_port-scan_wisenet-camera,attack,recon,port-scan,wisenet-camera,247387,2025-01-15T14:46:06.126Z,2025-01-15T14:47:07.959Z,1736952366126.0,1736952427959.0
attack_recon_host-disc-udp-ping_wisenet-camera,attack,recon,host-disc-udp-ping,wisenet-camera,246648,2025-01-16T13:40:02.709Z,2025-01-16T13:41:04.505Z,1737034802709.0,1737034864505.0
attack_recon_host-disc-tcp-ack-ping_wisenet-camera,attack,recon,host-disc-tcp-ack-ping,wisenet-camera,246505,2025-01-15T20:57:21.678Z,2025-01-15T20:58:23.528Z,1736974641678.0,1736974703528.0
attack_recon_host-disc-arp-ping_wisenet-camera,attack,recon,host-disc-arp-ping,wisenet-camera,246487,2025-01-16T14:34:46.494Z,2025-01-16T14:35:48.317Z,1737038086494.0,1737038148317.0
attack_recon_host-disc-tcp-syn-stealth_wisenet-camera,attack,recon,host-disc-tcp-syn-stealth,wisenet-camera,246413,2025-01-16T15:21:18.903Z,2025-01-16T15:22:20.856Z,1737040878903.0,1737040940856.0
attack_recon_host-disc-tcp-syn-ping_wisenet-camera,attack,recon,host-disc-tcp-syn-ping,wisenet-camera,244385,2025-01-15T20:14:46.731Z,2025-01-15T20:15:48.582Z,1736972086731.0,1736972148582.0
attack_ddos_http-flood-port-1883_steam-sensor,attack,ddos,http-flood-port-1883,steam-sensor,228535,2025-01-24T03:52:19.822Z,2025-01-24T03:53:21.576Z,1737690739822.0,1737690801576.0
attack_ddos_http-flood-port-1883_motion-sensor,attack,ddos,http-flood-port-1883,motion-sensor,226778,2025-01-24T04:57:16.670Z,2025-01-24T04:58:18.569Z,1737694636670.0,1737694698569.0
attack_ddos_http-flood-port-1883_ultrasonic-sensor,attack,ddos,http-flood-port-1883,ultrasonic-sensor,225849,2025-01-24T04:24:48.389Z,2025-01-24T04:25:50.249Z,1737692688389.0,1737692750249.0
attack_recon_port-scan_router,attack,recon,port-scan,router,224652,2025-01-15T13:33:22.150Z,2025-01-15T13:34:24.046Z,1736948002150.0,1736948064046.0
attack_recon_host-disc-udp-ping_router,attack,recon,host-disc-udp-ping,router,223382,2025-01-15T21:11:23.399Z,2025-01-15T21:12:25.145Z,1736975483399.0,1736975545145.0
attack_ddos_http-flood-port-1883_proximity-collision-sensor,attack,ddos,http-flood-port-1883,proximity-collision-sensor,223160,2025-01-24T04:49:09.555Z,2025-01-24T04:50:11.273Z,1737694149555.0,1737694211273.0
attack_ddos_http-flood-port-1883_sound-sensor,attack,ddos,http-flood-port-1883,sound-sensor,222468,2025-01-24T04:08:34.269Z,2025-01-24T04:09:36.006Z,1737691714269.0,1737691776006.0
attack_recon_host-disc-tcp-syn-stealth_router,attack,recon,host-disc-tcp-syn-stealth,router,221869,2025-01-16T14:41:53.328Z,2025-01-16T14:42:55.100Z,1737038513328.0,1737038575100.0
attack_ddos_http-flood-port-1883_water-sensor,attack,ddos,http-flood-port-1883,water-sensor,220106,2025-01-24T03:36:05.676Z,2025-01-24T03:37:07.533Z,1737689765676.0,1737689827533.0
attack_recon_host-disc-arp-ping_router,attack,recon,host-disc-arp-ping,router,220041,2025-01-16T13:53:44.582Z,2025-01-16T13:54:46.360Z,1737035624582.0,1737035686360.0
attack_recon_host-disc-tcp-ack-ping_router,attack,recon,host-disc-tcp-ack-ping,router,220004,2025-01-15T20:22:13.211Z,2025-01-15T20:23:15.111Z,1736972533211.0,1736972595111.0
attack_recon_host-disc-tcp-syn-ping_router,attack,recon,host-disc-tcp-syn-ping,router,219896,2025-01-15T19:35:08.072Z,2025-01-15T19:36:09.577Z,1736969708072.0,1736969769577.0
attack_ddos_http-flood-port-1883_flame-sensor,attack,ddos,http-flood-port-1883,flame-sensor,219144,2025-01-24T05:13:31.752Z,2025-01-24T05:14:33.577Z,1737695611752.0,1737695673577.0
attack_ddos_http-flood-port-1883_accelerometer-sensor,attack,ddos,http-flood-port-1883,accelerometer-sensor,218769,2025-01-24T04:41:02.236Z,2025-01-24T04:42:04.104Z,1737693662236.0,1737693724104.0
attack_ddos_http-flood-port-1883_gas-sensor,attack,ddos,http-flood-port-1883,gas-sensor,218494,2025-01-24T04:00:26.936Z,2025-01-24T04:01:28.775Z,1737691226936.0,1737691288775.0
attack_dos_syn-flood-port-80_yi-camera,attack,dos,syn-flood-port-80,yi-camera,218356,2025-01-16T17:51:19.221Z,2025-01-16T17:51:51.193Z,1737049879221.0,1737049911193.0
attack_dos_push-ack-flood-port-80_geeni-camera,attack,dos,push-ack-flood-port-80,geeni-camera,215846,2025-01-20T16:46:19.290Z,2025-01-20T16:47:21.093Z,1737391579290.0,1737391641093.0
attack_dos_tcp-flood-port-80_geeni-camera,attack,dos,tcp-flood-port-80,geeni-camera,214739,2025-01-16T20:42:59.016Z,2025-01-16T20:43:30.519Z,1737060179016.0,1737060210519.0
attack_ddos_http-flood-port-1883_vibration-sensor,attack,ddos,http-flood-port-1883,vibration-sensor,214572,2025-01-24T04:16:41.337Z,2025-01-24T04:17:43.272Z,1737692201337.0,1737692263272.0
attack_ddos_http-flood-port-1883_weather-sensor,attack,ddos,http-flood-port-1883,weather-sensor,211375,2025-01-24T03:27:58.647Z,2025-01-24T03:29:00.425Z,1737689278647.0,1737689340425.0
attack_dos_icmp-flood_geeni-camera,attack,dos,icmp-flood,geeni-camera,210651,2025-01-20T14:37:20.191Z,2025-01-20T14:38:21.977Z,1737383840191.0,1737383901977.0
attack_ddos_http-flood-port-1883_light-sensor,attack,ddos,http-flood-port-1883,light-sensor,203458,2025-01-24T04:32:55.325Z,2025-01-24T04:33:57.289Z,1737693175325.0,1737693237289.0
attack_ddos_http-flood-port-1883_rfid-sensor,attack,ddos,http-flood-port-1883,rfid-sensor,200910,2025-01-24T05:05:24.820Z,2025-01-24T05:06:26.563Z,1737695124820.0,1737695186563.0
attack_ddos_http-flood-port-80_plug-proximity,attack,ddos,http-flood-port-80,plug-proximity,186221,2025-01-24T14:05:58.394Z,2025-01-24T14:07:00.329Z,1737727558394.0,1737727620329.0
attack_recon_port-scan_blurams-camera,attack,recon,port-scan,blurams-camera,177922,2025-01-15T14:38:47.377Z,2025-01-15T14:39:49.312Z,1736951927377.0,1736951989312.0
attack_recon_host-disc-tcp-syn-ping_blurams-camera,attack,recon,host-disc-tcp-syn-ping,blurams-camera,177447,2025-01-15T20:07:26.279Z,2025-01-15T20:08:28.260Z,1736971646279.0,1736971708260.0
attack_recon_host-disc-udp-ping_blurams-camera,attack,recon,host-disc-udp-ping,blurams-camera,173707,2025-01-16T13:34:13.354Z,2025-01-16T13:35:15.301Z,1737034453354.0,1737034515301.0
attack_recon_host-disc-tcp-syn-stealth_blurams-camera,attack,recon,host-disc-tcp-syn-stealth,blurams-camera,173532,2025-01-16T15:15:03.307Z,2025-01-16T15:16:05.056Z,1737040503307.0,1737040565056.0
attack_recon_host-disc-tcp-syn-ping_dekco-camera,attack,recon,host-disc-tcp-syn-ping,dekco-camera,173200,2025-01-15T20:08:57.734Z,2025-01-15T20:09:59.457Z,1736971737734.0,1736971799457.0
attack_recon_host-disc-tcp-syn-stealth_myq-camera,attack,recon,host-disc-tcp-syn-stealth,myq-camera,170994,2025-01-16T15:18:34.659Z,2025-01-16T15:19:36.580Z,1737040714659.0,1737040776580.0
attack_recon_host-disc-tcp-syn-stealth_dekco-camera,attack,recon,host-disc-tcp-syn-stealth,dekco-camera,169948,2025-01-16T15:16:24.536Z,2025-01-16T15:17:26.436Z,1737040584536.0,1737040646436.0
attack_recon_host-disc-udp-ping_dekco-camera,attack,recon,host-disc-udp-ping,dekco-camera,169760,2025-01-16T13:35:36.258Z,2025-01-16T13:36:38.115Z,1737034536258.0,1737034598115.0
attack_recon_host-disc-arp-ping_blurams-camera,attack,recon,host-disc-arp-ping,blurams-camera,167447,2025-01-16T14:28:59.037Z,2025-01-16T14:30:00.839Z,1737037739037.0,1737037800839.0
attack_recon_port-scan_dekco-camera,attack,recon,port-scan,dekco-camera,165305,2025-01-15T14:40:20.958Z,2025-01-15T14:41:22.981Z,1736952020958.0,1736952082981.0
attack_recon_host-disc-tcp-ack-ping_dekco-camera,attack,recon,host-disc-tcp-ack-ping,dekco-camera,163092,2025-01-15T20:52:18.350Z,2025-01-15T20:53:20.249Z,1736974338350.0,1736974400249.0
attack_recon_host-disc-tcp-syn-ping_myq-camera,attack,recon,host-disc-tcp-syn-ping,myq-camera,157559,2025-01-15T20:11:19.738Z,2025-01-15T20:12:21.309Z,1736971879738.0,1736971941309.0
attack_recon_host-disc-arp-ping_dekco-camera,attack,recon,host-disc-arp-ping,dekco-camera,153411,2025-01-16T14:30:23.011Z,2025-01-16T14:31:24.988Z,1737037823011.0,1737037884988.0
attack_recon_port-scan_myq-camera,attack,recon,port-scan,myq-camera,151973,2025-01-15T14:41:45.523Z,2025-01-15T14:42:47.316Z,1736952105523.0,1736952167316.0
attack_recon_host-disc-tcp-ack-ping_blurams-camera,attack,recon,host-disc-tcp-ack-ping,blurams-camera,151470,2025-01-15T20:50:45.944Z,2025-01-15T20:51:47.924Z,1736974245944.0,1736974307924.0
attack_recon_host-disc-udp-ping_myq-camera,attack,recon,host-disc-udp-ping,myq-camera,149703,2025-01-16T13:37:09.701Z,2025-01-16T13:38:11.489Z,1737034629701.0,1737034691489.0
attack_recon_host-disc-tcp-syn-stealth_geeni-camera,attack,recon,host-disc-tcp-syn-stealth,geeni-camera,131030,2025-01-16T15:19:52.901Z,2025-01-16T15:20:54.722Z,1737040792901.0,1737040854722.0
"attack_malware_mirai-syn-flood_ap--edge1,mqtt-broker",attack,malware,mirai-syn-flood,ap,17316,2025-06-12T17:26:54.998Z,2025-06-12T17:30:27.909Z,1749749214998.0,1749749427909.0
"attack_malware_mirai-syn-flood_ap--edge1,mqtt-broker",attack,malware,mirai-syn-flood,edge1,51531,2025-06-12T17:26:47.081Z,2025-06-12T17:30:28.817Z,1749749207081.0,1749749428817.0
"attack_malware_mirai-syn-flood_ap--edge1,mqtt-broker",attack,malware,mirai-syn-flood,mqtt-broker,35176,2025-06-12T17:26:46.622Z,2025-06-12T17:30:28.835Z,1749749206622.0,1749749428835.0
attack_recon_port-scan_geeni-camera,attack,recon,port-scan,geeni-camera,130230,2025-01-15T14:43:12.789Z,2025-01-15T14:44:14.556Z,1736952192789.0,1736952254556.0
attack_recon_host-disc-tcp-syn-ping_geeni-camera,attack,recon,host-disc-tcp-syn-ping,geeni-camera,130220,2025-01-15T20:12:57.594Z,2025-01-15T20:13:59.364Z,1736971977594.0,1736972039364.0
attack_recon_host-disc-udp-ping_geeni-camera,attack,recon,host-disc-udp-ping,geeni-camera,129722,2025-01-16T13:38:32.197Z,2025-01-16T13:39:34.092Z,1737034712197.0,1737034774092.0
attack_recon_host-disc-arp-ping_myq-camera,attack,recon,host-disc-arp-ping,myq-camera,127530,2025-01-16T14:31:55.887Z,2025-01-16T14:32:57.663Z,1737037915887.0,1737037977663.0
attack_recon_vuln-scan_mqtt-broker,attack,recon,vuln-scan,mqtt-broker,125768,2025-01-15T16:19:10.454Z,2025-01-15T16:20:12.305Z,1736957950454.0,1736958012305.0
"attack_malware_mirai-syn-flood_motion-sensor--edge1,mqtt-broker",attack,malware,mirai-syn-flood,motion-sensor,41190,2025-06-12T17:46:27.177Z,2025-06-12T17:48:56.281Z,1749750387177.0,1749750536281.0
"attack_malware_mirai-syn-flood_motion-sensor--edge1,mqtt-broker",attack,malware,mirai-syn-flood,edge1,40229,2025-06-12T17:46:27.148Z,2025-06-12T17:48:56.325Z,1749750387148.0,1749750536325.0
"attack_malware_mirai-syn-flood_motion-sensor--edge1,mqtt-broker",attack,malware,mirai-syn-flood,mqtt-broker,40797,2025-06-12T17:46:25.488Z,2025-06-12T17:48:56.325Z,1749750385488.0,1749750536325.0
"attack_malware_mirai-udp-flood_steam-sensor--edge1,mqtt-broker",attack,malware,mirai-udp-flood,steam-sensor,18605,2025-06-12T18:49:04.926Z,2025-06-12T18:53:08.808Z,1749754144926.0,1749754388808.0
"attack_malware_mirai-udp-flood_steam-sensor--edge1,mqtt-broker",attack,malware,mirai-udp-flood,edge1,49759,2025-06-12T18:49:05.224Z,2025-06-12T18:53:08.978Z,1749754145224.0,1749754388978.0
"attack_malware_mirai-udp-flood_steam-sensor--edge1,mqtt-broker",attack,malware,mirai-udp-flood,mqtt-broker,33723,2025-06-12T18:49:04.700Z,2025-06-12T18:53:08.985Z,1749754144700.0,1749754388985.0
attack_recon_host-disc-arp-ping_geeni-camera,attack,recon,host-disc-arp-ping,geeni-camera,119716,2025-01-16T14:33:22.874Z,2025-01-16T14:34:24.671Z,1737038002874.0,1737038064671.0
"attack_malware_mirai-syn-flood_wisenet-camera--edge1,mqtt-broker",attack,malware,mirai-syn-flood,wisenet-camera,25228,2025-06-12T18:05:57.702Z,2025-06-12T18:08:20.853Z,1749751557702.0,1749751700853.0
"attack_malware_mirai-syn-flood_wisenet-camera--edge1,mqtt-broker",attack,malware,mirai-syn-flood,edge1,40703,2025-06-12T18:05:57.013Z,2025-06-12T18:08:21.153Z,1749751557013.0,1749751701153.0
"attack_malware_mirai-syn-flood_wisenet-camera--edge1,mqtt-broker",attack,malware,mirai-syn-flood,mqtt-broker,32092,2025-06-12T18:05:57.012Z,2025-06-12T18:08:21.156Z,1749751557012.0,1749751701156.0
"attack_malware_mirai-udp-flood_ap--edge1,mqtt-broker",attack,malware,mirai-udp-flood,ap,9943,2025-06-12T18:39:40.648Z,2025-06-12T18:42:31.555Z,1749753580648.0,1749753751555.0
"attack_malware_mirai-udp-flood_ap--edge1,mqtt-broker",attack,malware,mirai-udp-flood,edge1,43183,2025-06-12T18:39:41.819Z,2025-06-12T18:42:33.605Z,1749753581819.0,1749753753605.0
"attack_malware_mirai-udp-flood_ap--edge1,mqtt-broker",attack,malware,mirai-udp-flood,mqtt-broker,40285,2025-06-12T18:39:40.609Z,2025-06-12T18:42:33.604Z,1749753580609.0,1749753753604.0
"attack_malware_mirai-syn-flood_weather-sensor--edge1,mqtt-broker",attack,malware,mirai-syn-flood,weather-sensor,32749,2025-06-12T17:35:21.387Z,2025-06-12T17:37:18.787Z,1749749721387.0,1749749838787.0
"attack_malware_mirai-syn-flood_weather-sensor--edge1,mqtt-broker",attack,malware,mirai-syn-flood,edge1,38798,2025-06-12T17:35:22.049Z,2025-06-12T17:37:19.105Z,1749749722049.0,1749749839105.0
"attack_malware_mirai-syn-flood_weather-sensor--edge1,mqtt-broker",attack,malware,mirai-syn-flood,mqtt-broker,40913,2025-06-12T17:35:21.387Z,2025-06-12T17:37:19.105Z,1749749721387.0,1749749839105.0
"attack_malware_mirai-syn-flood_router--edge1,mqtt-broker",attack,malware,mirai-syn-flood,router,24956,2025-06-12T17:07:47.234Z,2025-06-12T17:10:33.739Z,1749748067234.0,1749748233739.0
"attack_malware_mirai-syn-flood_router--edge1,mqtt-broker",attack,malware,mirai-syn-flood,edge1,44632,2025-06-12T17:07:48.813Z,2025-06-12T17:10:33.796Z,1749748068813.0,1749748233796.0
"attack_malware_mirai-syn-flood_router--edge1,mqtt-broker",attack,malware,mirai-syn-flood,mqtt-broker,29235,2025-06-12T17:07:47.492Z,2025-06-12T17:10:33.785Z,1749748067492.0,1749748233785.0
attack_recon_host-disc-tcp-syn-stealth_plug-proximity,attack,recon,host-disc-tcp-syn-stealth,plug-proximity,105550,2025-01-16T15:24:46.209Z,2025-01-16T15:25:48.192Z,1737041086209.0,1737041148192.0
"attack_malware_mirai-syn-flood_steam-sensor--edge1,mqtt-broker",attack,malware,mirai-syn-flood,steam-sensor,28153,2025-06-12T17:42:01.243Z,2025-06-12T17:44:01.308Z,1749750121243.0,1749750241308.0
"attack_malware_mirai-syn-flood_steam-sensor--edge1,mqtt-broker",attack,malware,mirai-syn-flood,edge1,34881,2025-06-12T17:42:01.885Z,2025-06-12T17:44:01.562Z,1749750121885.0,1749750241562.0
"attack_malware_mirai-syn-flood_steam-sensor--edge1,mqtt-broker",attack,malware,mirai-syn-flood,mqtt-broker,39097,2025-06-12T17:42:01.257Z,2025-06-12T17:44:01.561Z,1749750121257.0,1749750241561.0
attack_recon_port-scan_yi-camera,attack,recon,port-scan,yi-camera,104186,2025-01-15T14:36:08.777Z,2025-01-15T14:37:10.720Z,1736951768777.0,1736951830720.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,router,4843,2025-01-15T13:14:24.611Z,2025-01-15T13:15:26.208Z,1736946864611.0,1736946926208.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,mqtt-broker,5103,2025-01-15T13:14:24.639Z,2025-01-15T13:15:26.201Z,1736946864639.0,1736946926201.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,edge1,2997,2025-01-15T13:14:27.926Z,2025-01-15T13:15:26.201Z,1736946867926.0,1736946926201.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,switch,2017,2025-01-15T13:14:28.355Z,2025-01-15T13:14:57.368Z,1736946868355.0,1736946897368.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,ap,3035,2025-01-15T13:14:27.317Z,2025-01-15T13:15:26.202Z,1736946867317.0,1736946926202.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,weather-sensor,3059,2025-01-15T13:14:25.184Z,2025-01-15T13:15:26.204Z,1736946865184.0,1736946926204.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,water-sensor,3108,2025-01-15T13:14:25.137Z,2025-01-15T13:15:26.204Z,1736946865137.0,1736946926204.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,soil-sensor,2672,2025-01-15T13:14:25.116Z,2025-01-15T13:15:26.204Z,1736946865116.0,1736946926204.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,steam-sensor,3147,2025-01-15T13:14:25.071Z,2025-01-15T13:15:26.204Z,1736946865071.0,1736946926204.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,gas-sensor,3286,2025-01-15T13:14:24.639Z,2025-01-15T13:15:26.240Z,1736946864639.0,1736946926240.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,sound-sensor,3235,2025-01-15T13:14:25.262Z,2025-01-15T13:15:26.188Z,1736946865262.0,1736946926188.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,vibration-sensor,2948,2025-01-15T13:14:24.831Z,2025-01-15T13:15:26.192Z,1736946864831.0,1736946926192.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,ultrasonic-sensor,3065,2025-01-15T13:14:25.358Z,2025-01-15T13:15:26.235Z,1736946865358.0,1736946926235.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,light-sensor,3140,2025-01-15T13:14:24.863Z,2025-01-15T13:15:26.235Z,1736946864863.0,1736946926235.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,accelerometer-sensor,3187,2025-01-15T13:14:25.252Z,2025-01-15T13:15:26.195Z,1736946865252.0,1736946926195.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,proximity-collision-sensor,3001,2025-01-15T13:14:25.994Z,2025-01-15T13:15:26.170Z,1736946865994.0,1736946926170.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,motion-sensor,2782,2025-01-15T13:14:26.533Z,2025-01-15T13:15:26.239Z,1736946866533.0,1736946926239.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,rfid-sensor,2979,2025-01-15T13:14:27.198Z,2025-01-15T13:15:26.241Z,1736946867198.0,1736946926241.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,flame-sensor,2804,2025-01-15T13:14:25.642Z,2025-01-15T13:15:26.193Z,1736946865642.0,1736946926193.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,yi-camera,3016,2025-01-15T13:14:27.035Z,2025-01-15T13:15:26.195Z,1736946867035.0,1736946926195.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,blurams-camera,3086,2025-01-15T13:14:26.944Z,2025-01-15T13:15:26.243Z,1736946866944.0,1736946926243.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,dekco-camera,3037,2025-01-15T13:14:27.312Z,2025-01-15T13:15:26.243Z,1736946867312.0,1736946926243.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,myq-camera,2905,2025-01-15T13:14:27.341Z,2025-01-15T13:15:26.243Z,1736946867341.0,1736946926243.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,geeni-camera,3016,2025-01-15T13:14:27.202Z,2025-01-15T13:15:26.243Z,1736946867202.0,1736946926243.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,wisenet-camera,3114,2025-01-15T13:14:24.530Z,2025-01-15T13:15:26.197Z,1736946864530.0,1736946926197.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,plug-all-cameras,792,2025-01-15T13:14:24.997Z,2025-01-15T13:15:26.239Z,1736946864997.0,1736946926239.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,plug-all-rpb,2943,2025-01-15T13:14:25.992Z,2025-01-15T13:15:26.240Z,1736946865992.0,1736946926240.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,plug-mqtt,46,2025-01-15T13:14:25.428Z,2025-01-15T13:15:26.204Z,1736946865428.0,1736946926204.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,plug-rfid,30,2025-01-15T13:14:25.994Z,2025-01-15T13:15:24.226Z,1736946865994.0,1736946924226.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,plug-edge1,30,2025-01-15T13:14:28.627Z,2025-01-15T13:15:24.644Z,1736946868627.0,1736946924644.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,plug-motion,29,2025-01-15T13:14:28.184Z,2025-01-15T13:15:25.267Z,1736946868184.0,1736946925267.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,plug-flame,32,2025-01-15T13:14:26.763Z,2025-01-15T13:15:24.836Z,1736946866763.0,1736946924836.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,plug-proximity,28,2025-01-15T13:14:28.849Z,2025-01-15T13:15:23.919Z,1736946868849.0,1736946923919.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,plug-vibration,34,2025-01-15T13:14:25.117Z,2025-01-15T13:15:25.666Z,1736946865117.0,1736946925666.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,plug-cameras-yi,2713,2025-01-15T13:14:25.540Z,2025-01-15T13:15:26.237Z,1736946865540.0,1736946926237.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,plug-cameras-geeni,2897,2025-01-15T13:14:27.492Z,2025-01-15T13:15:26.197Z,1736946867492.0,1736946926197.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,plug-cameras-dekco-blurams,2764,2025-01-15T13:14:25.358Z,2025-01-15T13:15:26.237Z,1736946865358.0,1736946926237.0
attack_recon_host-disc-tcp-syn-ping_whole-network,attack,recon,host-disc-tcp-syn-ping,plug-all-sensors,30,2025-01-15T13:14:28.674Z,2025-01-15T13:15:24.653Z,1736946868674.0,1736946924653.0
attack_recon_host-disc-tcp-syn-stealth_plug-flame,attack,recon,host-disc-tcp-syn-stealth,plug-flame,103875,2025-01-16T15:23:02.845Z,2025-01-16T15:24:04.804Z,1737040982845.0,1737041044804.0
attack_dos_ack-frag-flood-port-80_geeni-camera,attack,dos,ack-frag-flood-port-80,geeni-camera,102603,2025-01-20T18:10:48.626Z,2025-01-20T18:11:50.587Z,1737396648626.0,1737396710587.0
"attack_malware_mirai-udp-flood_motion-sensor--edge1,mqtt-broker",attack,malware,mirai-udp-flood,motion-sensor,11049,2025-06-12T18:56:01.593Z,2025-06-12T18:58:28.046Z,1749754561593.0,1749754708046.0
"attack_malware_mirai-udp-flood_motion-sensor--edge1,mqtt-broker",attack,malware,mirai-udp-flood,edge1,42201,2025-06-12T18:56:01.369Z,2025-06-12T18:58:28.146Z,1749754561369.0,1749754708146.0
"attack_malware_mirai-udp-flood_motion-sensor--edge1,mqtt-broker",attack,malware,mirai-udp-flood,mqtt-broker,37508,2025-06-12T18:55:58.755Z,2025-06-12T18:58:28.185Z,1749754558755.0,1749754708185.0
